dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,label
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
9e-06,udp,-,INT,2,0,184,0,111111.1072,254,0,81777776.0,0.0,0.009,0.0,Attack
0.712007,tcp,ftp-data,FIN,8,8,364,910,21.067209,62,252,3584.234375,8954.96875,118.667836,94.948141,Attack
2.067457,tcp,pop3,FIN,30,84,1410,86842,54.656519,62,252,5274.112305,332036.9063,71.291619,24.495964,Attack
0.220655,tcp,-,FIN,10,6,3354,268,67.979427,254,252,109455.9375,8121.275391,19.627111,37.401,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.001073,udp,dns,CON,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0.009,0.007,Normal
3.532338,tcp,-,FIN,16,18,1540,1644,9.342255,31,29,3270.355225,3517.217285,235.466931,235.407734,Normal
1.352354,sctp,-,CON,4,2,824,432,3.697257,254,60,3655.847412,1277.771851,450.784656,0.004,Attack
1.3e-05,udp,-,INT,2,0,494,0,76923.07779,254,0,152000000.0,0.0,0.013,0.0,Attack
2.751137,tcp,-,FIN,36,12,34710,874,17.083846,254,252,98129.60938,2332.126709,78.577684,237.844094,Attack
0.728174,tcp,-,FIN,30,14,26148,764,59.051822,254,252,277702.875,7800.333984,25.109449,51.753152,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.004698,tcp,-,FIN,18,18,3744,2456,7449.978846,31,29,6021286.0,3950617.25,0.257412,0.245588,Normal
0.059221,udp,-,CON,4,4,568,304,118.201315,31,29,57547.15625,30799.88477,14.674667,19.216666,Normal
0.434993,tcp,-,FIN,10,6,534,268,34.483314,254,252,8846.119141,4119.606445,45.294111,72.414797,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
0.704575,tcp,-,FIN,10,8,708,354,24.12802,254,252,7244.083496,3519.852295,72.907,91.22143,Attack
0.246753,tcp,ssh,FIN,32,26,3728,5578,231.000224,31,29,117104.9531,173906.6875,8.2251,9.84352,Normal
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.285573,tcp,-,FIN,28,26,4022,3362,41.226752,254,252,24138.65234,20118.6543,47.613815,50.82232,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.049977,tcp,-,FIN,74,74,4342,63516,2941.352975,31,29,685755.4375,10029894.0,0.679808,0.676658,Normal
0.001119,udp,dns,CON,2,2,146,178,2680.965094,31,29,521894.5313,636282.375,0.005,0.009,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
29.942314,ospf,-,INT,20,0,1280,0,0.634553,254,0,324.891388,0.0,1575.911375,0.0,Attack
0.615819,tcp,http,FIN,10,10,954,1334,30.853223,62,252,11159.12305,15601.98731,68.424333,57.317891,Attack
3.082168,tcp,smtp,FIN,148,38,174284,2544,60.022683,62,252,449312.2813,6431.835938,20.967129,82.015109,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.00422,tcp,ftp-data,FIN,14,8,8928,424,4976.303315,31,29,15717536.0,703317.5625,0.324615,0.512143,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.034961,tcp,-,FIN,78,80,4550,72810,4490.718218,31,29,1027888.188,16452619.0,0.455553,0.440936,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,0.009,0.0,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.93523,tcp,-,FIN,14,14,1086,764,28.869903,254,252,8631.032227,6073.37207,71.940767,66.855156,Normal
59.932392,tcp,http,FIN,16,10,1478,1174,0.417137,62,252,185.008469,141.092316,3995.4926,6622.904,Attack
1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,0.001,0.0,Normal
0.001024,udp,dns,CON,2,2,130,162,2929.687507,31,29,507812.5,632812.5,0.009,0.002,Normal
3.187929,tcp,http,FIN,46,252,2358,319890,93.163934,62,252,5789.338867,799568.625,70.842866,12.51436,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0.001,0.0,Normal
0.02104,tcp,-,FIN,22,24,2054,2478,2138.783268,31,29,745627.375,903041.8125,0.985714,0.888391,Normal
0.523895,tcp,-,FIN,12,8,1354,732,36.266807,254,252,18965.63086,9788.220703,43.872636,61.72757,Attack
0.068938,udp,-,CON,4,2,228,91,72.528937,254,60,19843.91797,5338.129883,3.87,0.008,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
2e-06,wb-expak,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0.002,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.664,0.0,Normal
0.16143,tcp,http,FIN,10,6,884,268,92.919531,254,252,39447.4375,11100.78711,17.099667,23.160199,Attack
3.82503,tcp,smtp,FIN,486,88,611085,4552,149.802743,62,252,1275447.25,9413.782227,7.917839,43.341633,Attack
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Attack
1.875142,udp,-,CON,4,4,568,304,3.733051,31,29,1817.462402,972.726318,589.669688,593.607313,Normal
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
1.495813,tcp,-,FIN,10,8,564,354,11.365057,254,252,2716.917236,1657.961182,164.355778,197.538422,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
0.657167,tcp,-,FIN,12,8,1374,754,28.911981,254,252,15338.56641,8034.487305,57.171273,79.597711,Attack
9e-06,sctp,-,INT,2,0,440,0,111111.1072,254,0,195555552.0,0.0,0.009,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
3e-06,udp,-,INT,2,0,174,0,333333.3215,254,0,231999984.0,0.0,0.003,0.0,Attack
1.355506,tcp,-,CON,6,2,978,86,5.164123,62,252,4810.012207,253.779785,271.1012,0.004,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1.845104,tcp,-,FIN,122,126,7810,15494,133.867794,31,29,33585.09766,66649.89844,15.245562,14.75656,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
1.174356,tcp,http,FIN,12,18,1580,10168,24.694386,31,29,9870.942383,65424.79688,106.723001,69.048708,Normal
3e-06,udp,-,INT,2,0,2876,0,333333.3215,254,0,3834666496.0,0.0,0.003,0.0,Attack
0.356938,tcp,-,CON,6,2,978,86,19.611249,62,252,18266.47656,963.752808,71.3876,0.007,Normal
0.018039,tcp,ssh,FIN,108,114,9504,12298,12251.23392,31,29,4175841.5,5406508.5,0.175525,0.159972,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.754656,tcp,-,FIN,10,8,564,354,22.52682,254,252,5385.234863,3286.265381,83.850667,105.481859,Attack
0.906626,tcp,http,FIN,10,6,888,268,16.54486,254,252,7059.140137,1976.559326,98.671222,165.011406,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.552,0.0,Normal
9e-06,encap,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1.265931,tcp,-,FIN,10,8,534,354,13.428852,254,252,3039.660156,1959.032471,136.871111,171.078,Normal
12.256339,ospf,-,INT,42,0,2184,0,3.345208,254,0,1391.606445,0.0,298.935094,0.0,Attack
9e-06,gre,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.004183,tcp,-,FIN,22,14,1470,1728,8367.200667,31,29,2685154.25,3069567.25,0.20915,0.273692,Normal
0.002782,tcp,ftp-data,FIN,6,8,320,1910,4672.897203,31,29,767792.9375,4808052.0,0.4942,0.327143,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.414805,tcp,smtp,FIN,54,44,37808,3484,233.844821,31,29,715671.25,65669.41406,7.970211,9.635372,Normal
1.234961,tcp,http,FIN,14,18,1684,10168,25.102007,31,29,10131.49414,62214.10938,94.970462,72.609059,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0.009,0.0,Attack
0.024868,tcp,-,FIN,60,62,3614,50036,4865.690789,31,29,1143316.75,15836899.0,0.423276,0.397492,Normal
0.004066,tcp,-,FIN,12,12,1064,2260,5656.664711,31,29,1920314.75,4076733.75,0.338091,0.319273,Normal
0.031204,tcp,-,FIN,48,50,2958,33044,3108.575812,31,29,742725.3125,8302525.5,0.657383,0.639688,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,ip,-,INT,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.659893,tcp,-,FIN,12,10,1258,798,31.823342,254,252,13990.14746,8716.56543,59.990271,66.928664,Attack
0.07155,tcp,-,FIN,60,64,3614,45800,1719.077647,31,29,397372.5,5040950.5,1.227655,1.119476,Normal
0.574375,tcp,http,FIN,10,6,806,268,26.115344,254,252,10111.86133,3119.913086,63.806111,102.416203,Attack
0.204636,tcp,http,FIN,10,6,824,268,73.300888,254,252,29007.60547,8757.012695,21.155111,38.322199,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
25.851397,tcp,-,FIN,66,66,3910,51808,5.067424,31,29,1191.734497,15789.94043,423.788256,397.704281,Normal
0.018928,tcp,-,FIN,48,50,2974,30506,5124.682819,31,29,1231191.875,12635672.0,0.396404,0.381938,Normal
0.293732,tcp,http,FIN,12,6,4910,268,57.875889,254,252,122587.9453,6100.799805,22.964455,47.037602,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.800498,tcp,-,FIN,14,10,774,556,28.732114,254,252,7185.526855,5006.883301,61.576767,82.592781,Attack
0.786276,tcp,smtp,FIN,22,20,6984,1758,52.144541,62,252,67833.6875,17001.66406,37.441715,40.105738,Attack
1.183957,tcp,-,FIN,10,10,608,646,16.04788,254,252,3702.837158,3932.575439,131.446444,116.436664,Attack
10.809476,sctp,-,CON,12,2,1400,512,1.202649,254,60,950.277344,189.463394,982.679625,0.001,Attack
0.007254,tcp,-,FIN,22,24,1920,4312,6203.474098,31,29,2021505.375,4558037.0,0.329143,0.293696,Normal
1.214778,tcp,ftp,FIN,20,22,1128,1652,33.751024,62,252,7059.726562,10385.4375,63.935682,55.214856,Normal
2.005973,tcp,http,FIN,20,58,1216,69361,38.38536,62,252,4610.231445,271852.0938,105.570263,34.117842,Attack
0.435583,tcp,http,FIN,10,6,1676,268,34.436606,254,252,27714.58008,4114.026367,48.398111,84.725,Attack
0.022451,tcp,-,FIN,22,24,2054,2478,2004.365036,31,29,698766.1875,846287.4375,1.10315,0.950478,Normal
0.151851,tcp,ssh,FIN,30,26,3624,5578,362.197158,31,29,184602.0156,282592.8125,5.236241,6.04608,Normal
0.315307,tcp,-,FIN,10,6,1612,268,47.572684,254,252,36814.91406,5683.350098,33.534333,48.431199,Normal
0.039866,tcp,smtp,FIN,52,42,37492,3380,2332.814906,31,29,7378919.5,662218.4375,0.78838,0.960756,Normal
0.835573,tcp,-,FIN,12,10,1582,498,25.132453,254,252,13892.2627,4298.846191,74.566544,90.538109,Attack
0.823977,tcp,-,FIN,122,126,7814,16912,299.765651,31,29,75244.82031,162897.75,6.805744,6.587936,Normal
0.383469,tcp,http,FIN,12,8,2172,858,49.547684,254,252,41536.60547,15667.49902,33.523272,47.294145,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.9e-05,udp,-,INT,3,0,3026,0,105263.1626,254,0,849684224.0,0.0,0.013,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
59.879597,ospf,-,INT,128,0,34816,0,2.120923,254,0,4615.12793,0.0,471.492656,0.0,Attack
50.004372,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195522,0.0,10000.873,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.034866,tcp,-,FIN,60,62,3614,50036,3470.4295,31,29,815464.875,11295588.0,0.595862,0.560869,Normal
1.004845,tcp,http,FIN,12,18,1580,10168,28.860172,31,29,11536.10742,76461.53906,91.316094,59.077174,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.041847,tcp,-,FIN,38,40,2438,19266,1840.036245,31,29,453843.75,3591177.25,1.153722,1.05841,Normal
2.393356,tcp,pop3,FIN,20,22,960,5032,17.130756,62,252,3048.438965,16057.78613,125.921164,108.815237,Attack
0.486079,tcp,-,FIN,10,8,1612,354,34.973738,254,252,23880.89063,5102.05127,52.846,62.101,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.012997,tcp,-,FIN,34,36,2230,13500,5308.917628,31,29,1332615.25,8078787.5,0.381364,0.358382,Normal
0.004858,udp,-,CON,4,4,568,320,1440.92213,31,29,701523.25,395224.3438,1.252,1.117333,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.799116,tcp,-,FIN,10,8,2016,354,21.273507,254,252,18170.07813,3103.429199,87.343333,107.920289,Attack
0.635484,tcp,-,FIN,10,8,1404,2490,26.751264,254,252,15912.28125,27431.06055,70.609333,73.49643,Attack
3.566863,tcp,http,FIN,322,746,17226,1087890,299.142407,31,29,38516.75781,2436722.75,11.110744,4.786952,Normal
1.766369,tcp,ftp,FIN,22,24,1198,1710,25.475991,62,252,5181.250488,7423.137695,84.11281,71.465697,Attack
1.253924,tcp,http,FIN,14,18,1684,10168,24.722391,31,29,9978.276367,61273.25,96.428923,73.728412,Normal
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.23161,tcp,http,FIN,20,6,16542,268,107.940072,254,252,542809.0625,7737.144531,10.198316,37.290801,Attack
3.890441,tcp,http,FIN,80,18,96054,784,24.932906,254,252,195050.3906,1523.734741,49.877448,225.015062,Attack
6e-06,gre,-,INT,2,0,156,0,166666.6608,254,0,104000000.0,0.0,0.006,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0.006,0.0,Attack
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0.011,0.0,Normal
0.00477,udp,-,CON,4,4,568,312,1467.505241,31,29,714465.4375,392452.8438,1.237333,1.096333,Normal
0.014357,tcp,-,FIN,16,18,1540,1644,2298.530388,31,29,804624.9375,865361.875,0.9358,0.817353,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1.581612,tcp,http,FIN,10,8,1700,354,10.748528,254,252,7738.939941,1568.020508,175.734667,206.873719,Attack
0.149091,tcp,-,FIN,22,26,2054,2582,315.243699,31,29,105224.3203,133234.0625,7.082286,6.187917,Normal
0.242542,tcp,http,FIN,24,10,22934,1380,136.05891,254,252,724954.875,40966.10156,10.545305,25.243,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
33.964092,tcp,-,FIN,24,18,3300,1500,1.207157,254,252,745.022095,333.764252,1476.682386,1992.041875,Attack
0.00532,udp,-,CON,4,4,568,320,1315.789475,31,29,640601.5,360902.25,1.13,1.297,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1.206508,tcp,http,FIN,12,10,912,1150,17.405603,62,252,5543.27002,6862.780762,109.682544,114.112445,Normal
0.004682,tcp,-,FIN,18,18,3960,2456,7475.438174,31,29,6390431.5,3964118.0,0.256412,0.244706,Normal
0.740019,ospf,-,INT,18,0,2858,0,22.972382,254,0,29188.43945,0.0,43.530531,0.0,Attack
0.015858,tcp,-,FIN,48,50,2958,32642,6116.786424,31,29,1461470.5,16138227.0,0.337848,0.320396,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.201753,tcp,smtp,FIN,52,42,37210,3380,460.959676,31,29,1447116.0,130853.0703,4.110551,4.908463,Normal
0.723287,tcp,-,FIN,10,8,564,354,23.50381,254,252,5618.792969,3428.791016,75.732444,94.58943,Attack
50.004341,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195557,0.0,10000.87,0.0,Normal
0.848329,tcp,http,FIN,10,8,1278,354,20.039395,254,252,10854.2793,2923.394043,88.373222,110.65043,Attack
0.010845,tcp,-,FIN,34,36,2230,13500,6362.379021,31,29,1597049.375,9681881.0,0.319485,0.293429,Normal
0.066836,tcp,-,FIN,52,54,3182,39076,1571.009648,31,29,373571.125,4590699.5,1.304412,1.250283,Normal
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0.009,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
1.522101,tcp,smtp,FIN,20,20,3066,1716,25.622478,62,252,15310.41602,8572.361328,80.110576,76.293688,Attack
59.993931,arp,-,INT,2,0,92,0,0.016668,0,0,6.133954,0.0,60000.712,0.0,Normal
0.001184,udp,dns,CON,2,2,146,178,2533.783673,31,29,493243.2188,601351.3125,0.01,0.007,Normal
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
7.960006,tcp,-,FIN,62,312,2686,412546,46.85926,62,252,2656.279297,413290.125,129.66844,25.234618,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
1.15852,tcp,-,FIN,28,30,4480,3080,49.200705,31,29,29831.16406,20564.16797,42.897,39.930172,Normal
1.534034,tcp,http,FIN,14,18,1684,10168,20.208157,31,29,8156.272949,50084.9375,117.975613,90.210471,Normal
1.326616,tcp,-,FIN,12,8,1068,700,14.322154,254,252,5903.742676,3696.623535,128.985203,182.308578,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.009548,st2,-,INT,4,0,360,0,2.971627,254,0,2139.571533,0.0,336.516,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.498467,tcp,-,FIN,12,8,1008,722,38.116866,254,252,14829.4668,10143.09863,44.195365,61.269285,Attack
0.683125,tcp,-,FIN,10,8,564,354,24.885635,254,252,5949.130859,3630.375,73.537444,90.337289,Attack
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0.01,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
1.582582,tcp,ftp,FIN,52,54,2934,3742,66.347273,31,29,14548.37695,18567.12695,31.64546,29.850037,Normal
2.140843,tcp,http,FIN,10,10,860,1216,8.875009,62,252,2892.318604,4091.846191,237.871444,227.482,Normal
0.014961,tcp,-,FIN,40,42,2542,23508,5414.076744,31,29,1325579.875,12271373.0,0.375487,0.351268,Normal
4e-06,emcon,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0.004,0.0,Attack
0.000968,udp,dns,CON,2,2,146,178,3099.173623,31,29,603305.8125,735537.1875,0.001,0.007,Normal
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
0.001001,udp,dns,CON,2,2,146,178,2997.002832,31,29,583416.5625,711288.6875,0.009,0.006,Normal
0.007676,tcp,ftp-data,FIN,8,12,424,8824,2475.247597,31,29,386659.7188,8430433.0,1.05,0.651727,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.098934,tcp,-,FIN,74,72,4342,63514,1465.623514,31,29,346412.75,5064548.0,1.350945,1.406429,Normal
4e-06,i-nlsp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.000939,udp,dns,CON,2,2,146,178,3194.888211,31,29,621938.25,758253.5,0.003,0.005,Normal
0.001083,udp,dns,CON,2,2,146,178,2770.083151,31,29,539242.875,657433.0625,0.008,0.007,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
8e-06,crudp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.006313,ospf,-,INT,42,0,1890,0,40.742792,254,0,14667.40527,0.0,24.544219,0.0,Attack
1.143357,tcp,-,FIN,60,16,68181,698,65.596308,254,252,469109.8125,4582.995117,18.902797,70.872602,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1.009986,tcp,-,FIN,60,14,68023,612,72.278227,254,252,529829.125,4506.993164,15.940593,67.942461,Normal
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.667458,tcp,-,FIN,10,8,564,354,25.469767,254,252,6088.772461,3715.5896,74.162,94.356141,Attack
0.000952,udp,dns,CON,2,2,146,178,3151.260593,31,29,613445.375,747899.1875,0.009,0.004,Normal
0.023986,tcp,-,FIN,60,62,3598,48710,5044.609236,31,29,1180355.125,15984324.0,0.401169,0.383475,Normal
15.460667,tcp,-,FIN,272,510,15532,641784,50.515286,31,29,8007.416504,331435.125,57.049115,30.3737,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.948297,tcp,-,FIN,12,8,2692,466,20.035917,254,252,20820.48047,3441.959473,77.968638,121.232141,Attack
0.018322,tcp,-,FIN,16,18,1540,1644,1801.113388,31,29,630498.875,678091.875,1.200133,1.051,Normal
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0.006,0.0,Attack
0.520904,tcp,-,FIN,10,8,2516,354,32.635572,254,252,34785.67969,4760.954102,56.729444,72.867141,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
0.002755,tcp,ftp-data,FIN,6,8,320,1930,4718.693245,31,29,775317.625,4904537.0,0.4876,0.325,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.792,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
2.41912,tcp,-,FIN,10,6,1426,268,6.200602,254,252,4246.171875,740.765198,261.439,467.798187,Attack
