dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,label
0.010141,tcp,ssh,FIN,62,58,5928,8010,11734.54277,31,29,4601518.5,6210038.5,0.174845,0.16875,Normal
1.074054,tcp,http,FIN,10,8,866,1252,15.827882,62,252,5809.763672,8163.462891,119.214,142.331,Attack
7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0.007,0.0,Attack
0.164848,tcp,-,FIN,66,68,3926,57474,806.803844,31,29,187663.7813,2748180.25,2.570734,2.451925,Normal
1.064177,tcp,-,FIN,10,6,534,268,14.095399,254,252,3615.939697,1683.930298,118.241889,184.321406,Attack
0.005005,tcp,ftp-data,FIN,8,12,424,8824,3796.203675,31,29,593007.0,12929470.0,0.670143,0.409636,Normal
0.644349,tcp,http,FIN,10,6,866,268,23.279311,254,252,9684.193359,2781.101562,64.130778,108.921398,Attack
0.444784,tcp,-,FIN,10,6,1018,268,33.724236,254,252,16493.40039,4028.922119,43.442667,72.735,Attack
6e-06,hmp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.031965,tcp,-,FIN,72,74,4238,63516,4536.211667,31,29,1046144.25,15681652.0,0.452229,0.429699,Normal
9e-06,pipe,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.914716,tcp,-,FIN,10,8,564,354,18.585003,254,252,4442.90918,2711.224121,97.995667,121.768711,Attack
6e-06,3pc,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.001055,udp,dns,CON,2,2,146,178,2843.601894,31,29,553554.5,674881.5,0.009,0.006,Normal
9e-06,narp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
2.298434,tcp,-,FIN,18,20,1010,5134,16.097917,62,252,3320.521729,16978.51563,135.202,119.142577,Attack
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0.001,0.0,Normal
2.199879,tcp,ftp,FIN,24,22,1248,1652,20.455671,62,252,4349.330078,5734.86084,95.603738,102.357049,Attack
0.014293,tcp,-,FIN,40,42,2558,23162,5667.109734,31,29,1396487.75,12655705.0,0.357333,0.33778,Normal
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0.006,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.688,0.0,Normal
0.728384,tcp,-,FIN,18,14,2346,1882,42.559967,254,252,24338.81055,19198.66406,41.823882,53.048922,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
1e-06,sep,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0.001,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.002588,udp,-,CON,4,4,520,304,2704.791433,31,29,1205564.125,704791.375,0.426,0.508667,Normal
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0.003,0.0,Attack
6e-06,udp,-,INT,2,0,148,0,166666.6608,254,0,98666664.0,0.0,0.006,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.035965,tcp,http,FIN,12,18,1580,10168,27.993225,31,29,11189.56738,74164.67188,94.147366,60.906707,Normal
0.212181,udp,dns,CON,2,2,142,482,14.138872,62,252,2676.959717,9086.582031,0.005,0.003,Attack
0.004989,tcp,http,FIN,8,10,1040,824,3407.496467,31,29,1459210.25,1189817.625,0.659571,0.55475,Normal
7.219727,tcp,pop3,FIN,100,562,4418,723016,91.554708,62,252,4846.720703,799731.0625,72.926534,12.687684,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.013196,tcp,-,FIN,40,42,2542,23508,6138.223752,31,29,1502879.625,13912701.0,0.330487,0.316275,Normal
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Normal
0.054081,tcp,-,FIN,16,18,1540,1644,610.195813,31,29,213605.5156,229729.4844,3.840786,3.151647,Normal
0.983669,tcp,-,FIN,26,10,19370,524,35.581075,254,252,151473.7188,3838.689697,37.117361,102.225555,Attack
4e-06,hmp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
3.221803,tcp,-,FIN,62,10,71587,440,22.03735,254,252,174890.8906,983.300354,52.071213,354.060344,Attack
1e-06,vmtp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
1.325143,pim,-,INT,8,0,480,0,5.282449,254,0,2535.575439,0.0,189.306141,0.0,Attack
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0.003,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1.005871,tcp,http,FIN,12,18,1580,10168,28.830733,31,29,11524.33984,76383.54688,91.31427,59.140059,Normal
56.709965,ospf,-,INT,66,0,7128,0,1.146183,254,0,990.302124,0.0,872.460875,0.0,Attack
31.959324,tcp,-,FIN,32,22,1806,1198,1.658358,254,252,438.056824,286.364014,1029.826321,1520.766,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.016066,tcp,-,FIN,16,18,1540,1644,2054.027155,31,29,719034.0,773310.125,1.0498,0.918706,Normal
3e-06,ipv6-route,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
1.037868,cbt,-,INT,4,0,360,0,2.890541,254,0,2081.189453,0.0,345.956,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
2e-06,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0.002,0.0,Attack
0.199311,tcp,http,FIN,10,6,630,268,75.259267,254,252,22758.40234,8990.973633,20.840889,33.010801,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.580378,tcp,-,FIN,10,8,828,354,29.291255,254,252,10282.95313,4273.077148,63.823667,74.735859,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,mfe-nsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.72,0.0,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
8.122586,tcp,-,FIN,88,300,6344,380562,47.644923,62,252,6177.342773,373569.6875,93.363058,26.845783,Attack
0.899301,tcp,-,FIN,10,8,564,354,18.903571,254,252,4519.06543,2757.69751,99.813,122.557141,Attack
1.223859,tcp,-,FIN,122,126,7814,16912,201.820642,31,29,50659.43359,109672.7656,10.111736,9.786544,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.001002,udp,dns,CON,2,2,130,162,2994.012136,31,29,518962.0938,646706.625,0.009,0.007,Normal
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
0.146289,tcp,-,FIN,12,6,4246,268,116.208323,254,252,212893.6406,12249.72461,11.922364,28.090199,Attack
5.386483,tcp,ftp,FIN,26,24,1342,1738,9.096844,62,252,1917.39209,2474.341797,215.459325,230.774734,Attack
0.987377,tcp,-,FIN,32,12,26222,642,43.549729,254,252,205822.0938,4772.240234,31.141872,75.118453,Attack
0.921349,tcp,-,FIN,20,8,14564,468,29.304857,254,252,120136.8906,3559.997314,48.455213,119.160859,Attack
0.02462,tcp,-,FIN,60,62,3598,48918,4914.703439,31,29,1149959.375,15638993.0,0.426456,0.394869,Normal
5e-06,udp,-,INT,2,0,1768,0,200000.0051,254,0,1414400000.0,0.0,0.005,0.0,Attack
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.004201,tcp,-,FIN,22,14,1470,1728,8331.349499,31,29,2673649.0,3056415.0,0.200048,0.269538,Normal
30.98317,arp,-,CON,4,4,184,112,0.225929,0,0,35.632248,21.689196,10327.723,10327.709,Normal
9e-06,aes-sp3-d,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1.345244,tcp,-,FIN,12,10,1112,844,15.61055,254,252,6065.813965,4519.625977,122.206097,142.248562,Attack
1.181204,tcp,ftp,FIN,14,12,738,682,21.164846,254,252,4646.106934,4239.742188,90.792462,102.85418,Normal
27.99671,ospf,-,INT,20,0,900,0,0.678651,254,0,244.314423,0.0,1473.511,0.0,Attack
0.284873,tcp,-,FIN,10,6,486,268,52.655041,254,252,12300.21777,6290.522461,31.558222,42.814,Attack
0.875327,tcp,-,FIN,10,8,564,354,19.421314,254,252,4642.836426,2833.226807,94.380556,101.524859,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
7.885632,tcp,-,REQ,6,0,270,0,0.634065,254,0,228.263245,0.0,1577.126375,0.0,Normal
2.74652,tcp,ftp,FIN,24,22,1284,1616,16.38437,62,252,3585.628418,4494.414551,119.36335,127.030953,Attack
0.035807,udp,-,CON,4,4,528,304,195.492509,31,29,88474.32031,50939.76172,6.556,7.708333,Normal
9e-06,udp,-,INT,2,0,184,0,111111.1072,254,0,81777776.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,0.008,0.0,Normal
1.243673,tcp,-,FIN,10,8,564,354,13.669188,254,252,3267.73999,1994.093384,138.185889,163.307422,Attack
0.004689,udp,-,CON,4,4,568,312,1492.855594,31,29,726807.4375,399232.25,1.206333,1.061667,Normal
1.5e-05,udp,-,INT,2,0,154,0,66666.66835,254,0,41066668.0,0.0,0.015,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
3e-06,tp++,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.015648,tcp,-,FIN,34,36,2230,13500,4409.509219,31,29,1106850.75,6710122.5,0.463212,0.45603,Normal
3.918895,tcp,-,FIN,236,438,13558,548216,171.732082,31,29,27560.83008,1116569.875,16.674799,8.965089,Normal
0.123675,tcp,-,FIN,16,18,1540,1644,266.828373,31,29,93406.10156,100456.8359,8.223867,7.240235,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
4e-06,bbn-rcc,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0.004,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.363847,tcp,ftp-data,FIN,8,10,364,3754,46.722937,62,252,7013.9375,74294.96875,51.978143,33.906667,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
6e-06,3pc,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1.834104,tcp,http,FIN,14,18,1684,10168,16.901986,31,29,6821.859863,41890.75391,141.058543,107.858647,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1.71183,tcp,-,FIN,12,10,1110,814,12.267573,254,252,4757.481934,3425.57373,152.349278,173.920672,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.787342,tcp,ftp-data,FIN,8,8,364,830,19.051441,62,252,3241.285156,7386.878906,112.335143,108.533859,Attack
4.155517,tcp,ftp,FIN,24,22,1260,1644,10.828977,62,252,2325.583008,3022.487793,180.674645,194.032187,Attack
0.148863,tcp,-,FIN,22,16,1470,1832,248.550676,31,29,75451.92188,92326.5,7.088714,9.866866,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.227221,tcp,ftp-data,FIN,14,6,8928,320,83.619033,31,29,291909.6563,9400.540039,17.478538,45.306,Normal
0.005086,udp,-,CON,4,4,568,312,1376.327152,31,29,670074.6875,368069.2188,1.342333,1.112333,Normal
0.018003,tcp,-,FIN,16,18,1540,1644,1833.027834,31,29,641670.8125,690107.1875,1.179933,1.032588,Normal
0.385215,tcp,-,FIN,28,30,4616,3080,147.96931,31,29,92457.45313,61845.98047,14.255296,13.264621,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0.008,0.0,Attack
0.329156,tcp,ftp-data,FIN,6,8,320,1888,39.494949,31,29,6489.324219,40151.17188,65.756,46.936,Normal
0.352351,tcp,-,CON,6,2,978,86,19.866553,62,252,18504.27539,976.299194,70.4702,0.002,Normal
0.597746,tcp,-,FIN,10,8,498,354,28.440173,254,252,6009.241211,4148.919434,66.416222,72.304,Attack
0.00551,tcp,-,FIN,22,24,2054,2478,8166.969078,31,29,2847187.0,3448275.75,0.245381,0.223,Normal
0.965143,tcp,smtp,FIN,24,20,9602,1860,44.552982,62,252,76274.70313,14646.53418,41.962738,48.698422,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.672,0.0,Normal
1.009974,tcp,http,FIN,14,18,1684,10168,30.693859,31,29,12388.4375,76073.24219,77.664538,59.377412,Normal
1.008741,tcp,http,FIN,10,8,758,1044,16.85269,62,252,5416.652832,7248.639648,112.082333,135.758141,Attack
0.000987,udp,dns,CON,2,2,130,162,3039.513836,31,29,526849.0625,656535.0,0.009,0.007,Normal
0.005961,tcp,-,FIN,22,24,2054,2478,7549.068963,31,29,2631773.25,3187384.75,0.267143,0.234174,Normal
4e-06,ipnip,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0.004,0.0,Attack
0.00106,udp,dns,CON,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0.008,0.008,Normal
3e-06,ib,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.826666,tcp,-,FIN,10,8,534,354,20.564533,254,252,4654.842285,3000.002441,91.840222,124.920836,Normal
1.213128,tcp,http,FIN,14,18,1684,10168,25.553776,31,29,10313.83398,63333.79688,93.291079,71.333412,Normal
1.028406,tcp,-,FIN,60,14,68185,612,70.983637,254,252,521576.0938,4426.267578,16.80639,73.293695,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.674562,tcp,http,FIN,10,6,922,268,22.236652,254,252,9843.424805,2656.538818,74.939111,121.342203,Attack
0.16143,tcp,http,FIN,10,6,884,268,92.919531,254,252,39447.4375,11100.78711,17.099667,23.160199,Attack
3.402495,tcp,-,FIN,28,28,4178,3360,16.164609,254,252,9473.048828,7617.939453,126.018335,119.378109,Attack
1e-06,iplt,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
0.87285,tcp,http,FIN,10,8,856,1122,19.476428,62,252,7066.506348,9000.401367,96.983333,106.570711,Normal
0.567529,tcp,http,FIN,10,6,566,268,26.430366,254,252,7189.05957,3157.547852,59.784,88.414797,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.034601,tcp,-,FIN,60,62,3598,48710,3497.008837,31,29,818242.25,11080605.0,0.601228,0.566717,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.935794,tcp,-,FIN,122,126,7816,15092,263.946981,31,29,66270.99219,128002.5313,7.730992,7.482528,Normal
1.027718,tcp,-,FIN,10,8,1282,354,16.541503,254,252,8983.009766,2413.113525,112.736333,138.026281,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.295971,tcp,ftp-data,FIN,14,6,8928,320,64.195477,31,29,224103.0313,7216.92334,22.767001,59.061398,Normal
0.67803,tcp,-,FIN,10,8,564,354,25.072636,254,252,5993.834961,3657.655273,72.263556,94.798,Attack
0.520904,tcp,-,FIN,10,8,2516,354,32.635572,254,252,34785.67969,4760.954102,56.729444,72.867141,Attack
0.021231,tcp,smtp,FIN,52,42,37358,3380,4380.387298,31,29,13806227.0,1243464.75,0.409667,0.504415,Normal
0.604501,tcp,http,FIN,10,6,866,268,24.813854,254,252,10322.56348,2964.428467,62.063222,113.396797,Attack
0.003938,tcp,ftp-data,FIN,6,8,320,1910,3301.167952,31,29,542407.3125,3396648.0,0.7206,0.484857,Normal
0.699864,tcp,http,FIN,10,8,832,1216,24.290435,62,252,8561.664062,12162.36328,77.762667,79.28457,Attack
0.152516,tcp,ssh,FIN,128,126,12752,13306,1658.84227,31,29,663694.25,692438.8125,1.229968,1.265775,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.001107,udp,dns,CON,2,2,146,178,2710.026984,31,29,527551.9375,643179.75,0.009,0.007,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
7e-06,sctp,-,INT,2,0,1080,0,142857.1409,254,0,617142848.0,0.0,0.007,0.0,Attack
0.774283,tcp,-,FIN,10,6,534,268,19.372762,254,252,4969.759277,2314.39917,80.106,132.89,Attack
1.138007,tcp,http,FIN,10,10,828,1370,16.695854,62,252,5244.255859,8667.78418,126.445222,115.492,Attack
0.021647,tcp,ftp,FIN,52,54,2934,3740,4850.556506,31,29,1063611.5,1356677.5,0.42654,0.397811,Normal
0.189801,tcp,http,FIN,10,6,878,268,79.030145,254,252,33340.18359,9441.467773,19.935778,34.706801,Attack
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0.01,0.0,Normal
10.500966,tcp,ftp,FIN,36,40,1836,2132,7.1422,254,252,1359.874878,1583.854248,300.027593,266.4834,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
2e-05,udp,-,INT,2,0,168,0,50000.00126,254,0,33600000.0,0.0,0.02,0.0,Attack
0.000995,udp,dns,CON,2,2,146,178,3015.075348,31,29,586934.6875,715577.875,0.009,0.004,Normal
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
3.922782,tcp,ftp,FIN,24,24,1272,1722,11.981293,62,252,2485.990967,3366.998291,170.555736,166.761527,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
0.000979,udp,dns,CON,2,2,146,178,3064.351366,31,29,596527.0625,727272.75,0.009,0.007,Normal
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
1.34451,tcp,-,FIN,10,10,608,646,14.131543,254,252,3260.66748,3462.97168,149.320778,136.582,Attack
0.00422,tcp,http,FIN,8,10,1058,822,4028.436017,31,29,1755450.25,1402843.625,0.554429,0.408222,Normal
1.980685,tcp,ftp-data,FIN,8,8,364,1114,7.573138,62,252,1288.443115,3938.031494,282.924866,268.080438,Attack
10.194065,tcp,-,FIN,10,8,564,354,1.667637,254,252,398.66333,243.278809,1132.673889,1442.120625,Attack
2.090943,tcp,-,FIN,12,10,3064,800,10.043315,254,252,10747.30371,2754.737793,4820.775583,5781.621,Attack
9e-06,iatp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,0.009,0.0,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.004372,udp,-,CON,4,4,568,304,1601.097812,31,29,779505.875,417200.3438,1.196,0.983667,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.057184,tcp,-,FIN,40,42,2542,23508,1416.480145,31,29,346810.3125,3210548.5,1.458179,1.381463,Normal
0.185716,tcp,http,FIN,10,6,812,268,80.768484,254,252,31488.93945,9649.141602,19.026111,35.654199,Attack
3.389917,tcp,-,FIN,234,438,13454,548216,197.939956,31,29,31616.11523,1290804.5,14.547674,7.773874,Normal
0.018421,tcp,-,FIN,16,18,1540,1644,1791.433702,31,29,627110.375,674447.625,1.207667,1.056059,Normal
1.487397,tcp,-,CON,6,2,978,86,4.706208,62,252,4383.49707,231.27652,297.4794,0.005,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
3e-06,swipe,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.57236,tcp,-,FIN,10,8,638,354,29.701587,254,252,8036.899902,4332.9375,59.507222,72.774711,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.051999,tcp,-,FIN,72,74,4238,63516,2788.515219,31,29,643089.3125,9639878.0,0.7374,0.704521,Normal
0.873509,tcp,-,FIN,24,66,1256,68242,101.887904,62,252,11026.79004,615531.1875,37.97865,13.304754,Attack
0.048803,tcp,smtp,FIN,52,42,37492,3380,1905.620492,31,29,6027662.0,540950.3125,0.950118,1.178683,Normal
5e-06,tcp,-,REQ,2,0,90,0,200000.0051,254,0,72000000.0,0.0,0.005,0.0,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.178245,tcp,-,CON,6,2,986,86,39.27179,62,252,36893.04297,1929.927979,35.649,0.006,Normal
0.145002,tcp,-,FIN,22,24,2054,2478,310.340563,31,29,108191.6172,131032.6797,6.889191,6.278522,Normal
9e-06,ipv6,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.070478,tcp,-,FIN,48,50,2958,33044,1376.316018,31,29,328840.2188,3675927.25,1.492979,1.428163,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
59.968586,tcp,-,CON,754,374,362674,16082,18.793173,254,252,48317.69922,2139.653564,79.735085,160.361453,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
8.669847,ospf,-,INT,40,0,10880,0,4.49835,254,0,9788.408203,0.0,222.303766,0.0,Attack
6.379027,tcp,pop3,FIN,64,306,2846,385870,57.845814,62,252,3514.015625,482341.9063,101.2544,20.435893,Attack
0.843712,tcp,-,FIN,10,8,550,354,20.149056,254,252,4693.544922,2939.391846,93.675,111.195141,Attack
1.588468,tcp,ftp,FIN,64,20,68214,1026,52.251605,254,252,338182.4688,4910.391602,25.199207,78.884156,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
5e-06,udp,-,INT,2,0,91,0,200000.0051,254,0,73600000.0,0.0,0.005,0.0,Attack
0.001045,udp,dns,CON,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0.005,0.007,Normal
0.001065,udp,dns,CON,2,2,132,164,2816.901513,31,29,495774.6563,615962.4375,0.006,0.005,Normal
1.482245,tcp,-,FIN,240,438,13766,548216,456.739618,31,29,73990.46875,2952089.75,6.200602,3.40637,Normal
0.494848,tcp,-,FIN,16,18,1540,1644,66.687143,31,29,23344.54102,25106.69922,32.966867,29.080824,Normal
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.649643,tcp,-,FIN,12,10,1614,818,32.325446,254,252,18225.39453,9075.753906,54.622908,66.217109,Attack
